FIP,Year,STATE,HFR,HFR_se,universl,permit,Fem_FS_S,Male_FS_S,BRFSS,GALLUP,GSS,PEW,HuntLic,GunsAmmo,BackChk,PewQChng,BS1,BS2,BS3
42,2005,Pennsylvania,0.414,0.044,1,0,0.257352941,0.602763385,-9,-9,-9,-9,0.462243189,0.19089212,0.24353117,0,12,11.09,1.91
42,2006,Pennsylvania,0.382,0.035,1,0,0.283950617,0.576756288,-9,-9,0.325146509,-9,0.454240265,0.256622059,0.288115243,0,12,11.45,2.55
42,2007,Pennsylvania,0.346,0.032,1,0,0.209486166,0.560606061,-9,-9,-9,0.332871043,0.462552946,0.107337163,0.473456571,0,12,11.73,3.27
42,2008,Pennsylvania,0.384,0.035,1,0,0.239130435,0.557403009,-9,-9,0.355094429,-9,0.445077166,0.072013634,0.348121059,0,12,11.91,4.09
42,2009,Pennsylvania,0.371,0.032,1,0,0.289473684,0.563227308,-9,-9,-9,0.375494489,0.439295316,0.043257667,0.439513195,0,12,12,5
42,2010,Pennsylvania,0.355,0.028,1,0,0.242331288,0.5464,-9,-9,0.344755565,0.351842841,0.436817054,0.019671999,0.406891158,0,12,12,6
42,2011,Pennsylvania,0.362,0.032,1,0,0.289085546,0.557528409,-9,-9,-9,0.357389157,0.435810945,0.002677506,0.454705544,0,12,12,7
42,2012,Pennsylvania,0.38,0.026,1,0,0.278287462,0.551515152,-9,0.416533006,0.327087073,0.413479876,0.447797829,0.019788204,0.404384741,0,12,12,8
42,2013,Pennsylvania,0.368,0.032,1,0,0.320954907,0.564847626,-9,-9,-9,0.440265414,0.42692396,0.027216003,0.024295124,1,12,12,9
42,2014,Pennsylvania,0.361,0.035,1,0,0.23872679,0.560416667,-9,-9,0.306088134,-9,0.447804974,0.070944845,-0.013116152,1,12,12,10
42,2015,Pennsylvania,0.368,0.032,1,0,0.29342723,0.54972752,-9,-9,-9,0.442179198,0.445508548,0.160525893,0.022998818,1,12,12,11
42,2016,Pennsylvania,0.402,0.028,1,0,0.270022883,0.559686888,-9,-9,0.322193152,0.53924493,0.447366143,0.252925943,0.137824137,1,12,12,12
44,1980,Rhode Island,0.113,0.047,1,1,0,0.285714286,-9,-9,-9,-9,0.131270624,-1.658731541,-9,0,0,0,0
44,1981,Rhode Island,0.152,0.047,1,1,-9,0.285714286,-9,-9,-9,-9,0.132276677,-1.617997592,-9,0,1,0,0
44,1982,Rhode Island,0.146,0.047,1,1,-9,0.325,-9,-9,-9,-9,0.135807767,-1.855054394,-9,0,2,0,0
44,1983,Rhode Island,0.157,0.038,1,1,0,0.355263158,-9,0.211774581,-9,-9,0.136303723,-1.862518835,-9,0,3,0,0
44,1984,Rhode Island,0.155,0.036,1,1,-9,0.301369863,-9,-9,0.176752756,-9,0.138247233,-1.356573724,-9,0,4,0,0
44,1985,Rhode Island,0.129,0.031,1,1,-9,0.31884058,-9,0.143912123,0.13871074,-9,0.132503086,-1.471446203,-9,0,5,0,0
44,1986,Rhode Island,0.171,0.038,1,1,-9,0.375,-9,0.129337078,-9,-9,0.135757951,-1.42878956,-9,0,6,0,0
44,1987,Rhode Island,0.183,0.036,1,1,-9,0.414141414,-9,-9,0.167033188,-9,0.129837831,-1.178730238,-9,0,7,0,0
44,1988,Rhode Island,0.175,0.031,1,1,-9,0.358974359,-9,0.138868115,0.189315556,-9,0.141895131,-0.903677548,-9,0,7.91,0.09,0
44,1989,Rhode Island,0.236,0.031,1,1,0.173913043,0.441558442,-9,0.187643463,0.258988034,-9,0.142148174,-0.380314657,-9,0,8.73,0.27,0
44,1990,Rhode Island,0.188,0.031,1,1,0.090909091,0.342857143,-9,0.190042095,0.219899659,-9,0.141356126,-0.880189353,-9,0,9.45,0.55,0
44,1991,Rhode Island,0.216,0.031,1,1,0.117647059,0.415384615,-9,0.208947607,0.233684598,-9,0.152361446,-0.862801831,-9,0,10.09,0.91,0
44,1992,Rhode Island,0.246,0.047,1,1,0.285714286,0.406779661,-9,-9,-9,-9,0.171905989,-0.906786027,-9,0,10.64,1.36,0
44,1993,Rhode Island,0.192,0.038,1,1,0.230769231,0.350649351,-9,0.200814212,-9,-9,0.175944561,-1.072541391,-9,0,11.09,1.91,0
44,1994,Rhode Island,0.214,0.047,1,1,0.35,0.338709677,-9,-9,-9,-9,0.172559518,-1.065434519,-9,0,11.45,2.55,0
44,1995,Rhode Island,0.226,0.047,1,1,0.1,0.47826087,-9,-9,-9,-9,0.175007382,-1.400156926,-9,0,11.73,3.27,0
44,1996,Rhode Island,0.178,0.038,1,1,0.277777778,0.476923077,-9,0.100570412,-9,-9,0.152546009,-1.725747718,-9,0,11.91,4.09,0
44,1997,Rhode Island,0.146,0.033,1,1,0.4,0.338709677,-9,-9,-9,0.159051972,0.170341146,-1.800414459,-9,0,12,5,0
44,1998,Rhode Island,0.147,0.047,1,1,0.2,0.323943662,-9,-9,-9,-9,0.173810598,-1.614225294,-9,0,12,6,0
44,1999,Rhode Island,0.166,0.036,1,1,0.19047619,0.413333333,-9,0.127507526,-9,-9,0.175391413,-1.198207149,-1.307653668,0,12,7,0
44,2000,Rhode Island,0.153,0.029,1,1,0.142857143,0.409836066,-9,0.207339621,-9,0.162642632,0.174760625,-1.658865483,-1.235611995,0,12,7.91,0.09
44,2001,Rhode Island,0.134,0.021,1,1,0.136363636,0.333333333,0.131276466,-9,-9,-9,0.17351812,-1.642189832,-1.209713543,0,12,8.73,0.27
44,2002,Rhode Island,0.136,0.021,1,1,0.15,0.409090909,0.126451812,-9,-9,-9,0.1657043,-1.591228057,-1.270065139,0,12,9.45,0.55
44,2003,Rhode Island,0.074,0.032,1,1,0.133333333,0.144927536,-9,-9,-9,0.147640303,0.170091165,-1.464090863,-1.280870845,0,12,10.09,0.91
44,2004,Rhode Island,0.116,0.019,1,1,0.066666667,0.3,0.124708772,-9,-9,0.149469348,0.165041129,-1.59405175,-1.283565751,0,12,10.64,1.36
44,2005,Rhode Island,0.124,0.044,1,1,0.095238095,0.34,-9,-9,-9,-9,0.170363782,-1.577338595,-1.301792044,0,12,11.09,1.91
44,2006,Rhode Island,0.129,0.044,1,1,0.2,0.32,-9,-9,-9,-9,0.171104512,-1.572140429,-1.30283617,0,12,11.45,2.55
44,2007,Rhode Island,0.072,0.032,1,1,0.1,0.289473684,-9,-9,-9,0.098185521,0.1645109,-1.592018572,-1.280867691,0,12,11.73,3.27
44,2008,Rhode Island,0.092,0.044,1,1,0,0.294871795,-9,-9,-9,-9,0.173278698,-1.598076386,-1.231454216,0,12,11.91,4.09
44,2009,Rhode Island,0.145,0.032,1,1,0.045454545,0.40625,-9,-9,-9,0.192004114,0.173390245,-1.553761285,-1.19304844,0,12,12,5
44,2010,Rhode Island,0.091,0.032,1,1,0.105263158,0.254545455,-9,-9,-9,0.139520489,0.173479095,-1.485840947,-1.169138115,0,12,12,6
44,2011,Rhode Island,0.1,0.032,1,1,0.1,0.222222222,-9,-9,-9,0.203564088,0,-1.501150789,-1.162750587,0,12,12,7
44,2012,Rhode Island,0.109,0.028,1,1,0.111111111,0.294871795,-9,-9,0.140375876,0.162484843,0.084521969,-1.587676593,-1.127863961,0,12,12,8
44,2013,Rhode Island,0.09,0.032,1,1,0.133333333,0.294117647,-9,-9,-9,0.196937708,0.082388358,-1.515162346,-1.123897614,1,12,12,9
44,2014,Rhode Island,0.1,0.035,1,1,0.129032258,0.195121951,-9,-9,0.170355088,-9,0.084901688,-1.417417847,-1.192248853,1,12,12,10
44,2015,Rhode Island,0.151,0.032,1,1,0.111111111,0.37,-9,-9,-9,0.268615243,0.16719145,-1.425511871,-1.2175263,1,12,12,11
44,2016,Rhode Island,0.139,0.028,1,1,0.125,0.329787234,-9,-9,0.183796508,0.249948395,0.084038345,-1.291072016,-1.177728395,1,12,12,12
45,1980,South Carolina,0.575,0.031,0,0,0.641791045,0.74025974,-9,0.555532583,0.605255016,-9,0.293703585,-1.19237575,-9,0,0,0,0
45,1981,South Carolina,0.544,0.047,0,0,0.658227848,0.763837638,-9,-9,-9,-9,0.291568101,-1.100663917,-9,0,1,0,0
45,1982,South Carolina,0.565,0.036,0,0,0.583333333,0.761403509,-9,-9,0.54949864,-9,0.279270483,-0.995974812,-9,0,2,0,0
45,1983,South Carolina,0.546,0.038,0,0,0.608695652,0.760504202,-9,0.596983673,-9,-9,0.273188902,-1.047573295,-9,0,3,0,0
45,1984,South Carolina,0.546,0.036,0,0,0.658823529,0.744262295,-9,-9,0.512145401,-9,0.263845975,-1.098301185,-9,0,4,0,0
45,1985,South Carolina,0.588,0.031,0,0,0.688888889,0.775577558,-9,0.607642245,0.565832165,-9,0.312044286,-1.061438731,-9,0,5,0,0
45,1986,South Carolina,0.537,0.038,0,0,0.578313253,0.778145695,-9,0.56341428,-9,-9,0.261160386,-0.971292954,-9,0,6,0,0
45,1987,South Carolina,0.538,0.036,0,0,0.617283951,0.735955056,-9,-9,0.506310155,-9,0.260710229,-1.048911466,-9,0,7,0,0
45,1988,South Carolina,0.588,0.031,0,0,0.563380282,0.788321168,-9,0.757346703,0.497748813,-9,0.254255375,-1.02829734,-9,0,7.91,0.09,0
45,1989,South Carolina,0.618,0.031,0,0,0.594936709,0.8,-9,0.698545428,0.600934144,-9,0.256899585,-0.954180738,-9,0,8.73,0.27,0
45,1990,South Carolina,0.61,0.031,0,0,0.646341463,0.789772727,-9,0.640790009,0.621078567,-9,0.24654577,-1.093576229,-9,0,9.45,0.55,0
45,1991,South Carolina,0.582,0.031,0,0,0.550724638,0.752136752,-9,0.674829592,0.571665703,-9,0.247228814,-1.216905829,-9,0,10.09,0.91,0
45,1992,South Carolina,0.533,0.047,0,0,0.626666667,0.779487179,-9,-9,-9,-9,0.247760841,-1.170197427,-9,0,10.64,1.36,0
45,1993,South Carolina,0.527,0.031,0,0,0.6,0.713554987,-9,0.583518161,0.492127,-9,0.245667609,-0.94095504,-9,0,11.09,1.91,0
45,1994,South Carolina,0.541,0.036,0,0,0.646341463,0.715025907,-9,-9,0.532134061,-9,0.244816766,-0.928080415,-9,0,11.45,2.55,0
45,1995,South Carolina,0.494,0.047,0,0,0.6,0.716763006,-9,-9,-9,-9,0.238621733,-0.941604169,-9,0,11.73,3.27,0
45,1996,South Carolina,0.493,0.031,0,0,0.645454545,0.715762274,-9,0.487956908,0.461042719,-9,0.238276864,-0.716574264,-9,0,11.91,4.09,0
45,1997,South Carolina,0.521,0.029,0,0,0.595744681,0.733727811,-9,0.576121102,-9,0.54594854,0.23625778,-0.668004654,-9,0,12,5,0
45,1998,South Carolina,0.464,0.036,0,0,0.65060241,0.740437158,-9,-9,0.373584263,-9,0.232411534,-0.606894684,-9,0,12,6,0
45,1999,South Carolina,0.468,0.036,0,0,0.609756098,0.705357143,-9,0.489330321,-9,-9,0.229274884,-0.48646319,-0.052091224,0,12,7,0
45,2000,South Carolina,0.492,0.026,0,0,0.533980583,0.711764706,-9,0.570319028,0.428928796,0.544899997,0.224988862,-0.597025943,-0.15345847,0,12,7.91,0.09
45,2001,South Carolina,0.442,0.021,0,0,0.590909091,0.68907563,0.441463098,-9,-9,-9,0.224969728,-0.623306989,-0.239625234,0,12,8.73,0.27
45,2002,South Carolina,0.466,0.02,0,0,0.533333333,0.723287671,0.482322944,-9,0.385253424,-9,0.224687032,-0.593109109,-0.304546099,0,12,9.45,0.55
45,2003,South Carolina,0.456,0.032,0,0,0.575757576,0.718832891,-9,-9,-9,0.496888123,0.219787769,-0.71553821,-0.310254542,0,12,10.09,0.91
45,2004,South Carolina,0.436,0.018,0,0,0.527472527,0.716112532,0.433558784,-9,0.441429156,0.450680744,0.22191867,-0.732273445,-0.336116924,0,12,10.64,1.36
45,2005,South Carolina,0.394,0.044,0,0,0.448598131,0.660049628,-9,-9,-9,-9,0.216681355,-0.712731533,-0.266557199,0,12,11.09,1.91
45,2006,South Carolina,0.403,0.035,0,0,0.453781513,0.644444444,-9,-9,0.378914279,-9,0.304822497,-0.782366655,-0.31970863,0,12,11.45,2.55
45,2007,South Carolina,0.415,0.032,0,0,0.416666667,0.64321608,-9,-9,-9,0.461830676,0.309013447,-0.723865904,-0.345675138,0,12,11.73,3.27
45,2008,South Carolina,0.42,0.035,0,0,0.387387387,0.660792952,-9,-9,0.40997037,-9,0.321897668,-0.711858523,-0.25071815,0,12,11.91,4.09
45,2009,South Carolina,0.409,0.032,0,0,0.480916031,0.643442623,-9,-9,-9,0.435420465,0.325014336,-0.698005623,-0.247307313,0,12,12,5
45,2010,South Carolina,0.418,0.028,0,0,0.410596026,0.679012346,-9,-9,0.404703912,0.43218183,0.331792162,-0.677989767,-0.312542369,0,12,12,6
45,2011,South Carolina,0.466,0.032,0,0,0.489932886,0.693516699,-9,-9,-9,0.520013628,0.33398872,-0.791968835,-0.286871446,0,12,12,7
45,2012,South Carolina,0.459,0.026,0,0,0.460122699,0.701960784,-9,0.553442476,0.391432334,0.489315843,0.343640002,-0.53022158,-0.252723637,0,12,12,8
45,2013,South Carolina,0.445,0.032,0,0,0.47260274,0.729090909,-9,-9,-9,0.540648903,0.266928942,-0.434369648,-0.350508393,1,12,12,9
45,2014,South Carolina,0.42,0.035,0,0,0.494252874,0.678756477,-9,-9,0.379472974,-9,0.276290322,-0.459946646,-0.337828854,1,12,12,10
45,2015,South Carolina,0.393,0.032,0,0,0.497297297,0.676840215,-9,-9,-9,0.452155191,0.272676968,-0.398801859,-0.238913278,1,12,12,11
45,2016,South Carolina,0.45,0.028,0,0,0.475490196,0.700490998,-9,-9,0.34764083,0.605040683,0.275578394,-0.47564981,-0.294674137,1,12,12,12
46,1980,South Dakota,0.592,0.038,0,0,-9,0.693333333,-9,0.629808159,-9,-9,0.709866544,1.005985208,-9,0,0,0,0
46,1981,South Dakota,0.585,0.047,0,0,-9,0.613333333,-9,-9,-9,-9,0.708731945,0.776059331,-9,0,1,0,0
46,1982,South Dakota,0.54,0.047,0,0,-9,0.632911392,-9,-9,-9,-9,0.661381924,0.950492008,-9,0,2,0,0
46,1983,South Dakota,0.624,0.038,0,0,-9,0.671232877,-9,0.661072296,-9,-9,0.714696928,0.619741194,-9,0,3,0,0
46,1984,South Dakota,0.501,0.047,0,0,-9,0.5375,-9,-9,-9,-9,0.735299934,0.693722664,-9,0,4,0,0
46,1985,South Dakota,0.58,0.047,0,0,-9,0.652173913,-9,-9,-9,-9,0.721614871,0.742338116,-9,0,5,0,0
46,1986,South Dakota,0.588,0.038,0,0,-9,0.651162791,-9,0.630973724,-9,-9,0.730222986,1.040982793,-9,0,6,0,0
46,1987,South Dakota,0.568,0.047,0,0,-9,0.642857143,-9,-9,-9,-9,0.735660741,0.649946196,-9,0,7,0,0
46,1988,South Dakota,0.605,0.038,0,0,-9,0.635135135,-9,0.724316822,-9,-9,0.702363859,0.738508158,-9,0,7.91,0.09,0
46,1989,South Dakota,0.604,0.038,0,0,0.294117647,0.630136986,-9,0.700240547,-9,-9,0.749326283,0.660450857,-9,0,8.73,0.27,0
46,1990,South Dakota,0.617,0.038,0,0,0.421052632,0.666666667,-9,0.686726756,-9,-9,0.733723752,0.431746667,-9,0,9.45,0.55,0
46,1991,South Dakota,0.596,0.038,0,0,0.307692308,0.658536585,-9,0.666711895,-9,-9,0.731186563,0.543450172,-9,0,10.09,0.91,0
46,1992,South Dakota,0.55,0.047,0,0,0.277777778,0.639344262,-9,-9,-9,-9,0.718236188,0.407844105,-9,0,10.64,1.36,0
46,1993,South Dakota,0.621,0.038,0,0,0.333333333,0.767676768,-9,0.643388699,-9,-9,0.760401417,0.350297688,-9,0,11.09,1.91,0
46,1994,South Dakota,0.635,0.036,0,0,0.533333333,0.719512195,-9,-9,0.570945451,-9,0.76690126,0.388564037,-9,0,11.45,2.55,0
46,1995,South Dakota,0.617,0.047,0,0,0.466666667,0.704225352,-9,-9,-9,-9,0.777603373,0.520430643,-9,0,11.73,3.27,0
46,1996,South Dakota,0.582,0.031,0,0,0.421052632,0.628571429,-9,0.649946908,0.530763122,-9,0.687363125,0.647114936,-9,0,11.91,4.09,0
46,1997,South Dakota,0.518,0.033,0,0,0.142857143,0.628318584,-9,-9,-9,0.547940446,0.684198409,0.750745664,-9,0,12,5,0
46,1998,South Dakota,0.524,0.036,0,0,0.357142857,0.663366337,-9,-9,0.455028406,-9,0.657854361,0.537264386,-9,0,12,6,0
46,1999,South Dakota,0.494,0.036,0,0,0.4,0.559139785,-9,0.54085307,-9,-9,0.660661459,0.255730242,0.275811291,0,12,7,0
46,2000,South Dakota,0.547,0.026,0,0,0.166666667,0.590361446,-9,0.600253333,0.505179814,0.628920971,0.564226791,0.650036533,0.785925327,0,12,7.91,0.09
46,2001,South Dakota,0.518,0.021,0,0,0.235294118,0.443181818,0.5468987,-9,-9,-9,0.565850943,0.981867992,1.001719221,0,12,8.73,0.27
46,2002,South Dakota,0.564,0.02,0,0,0.111111111,0.631578947,0.600802187,-9,0.442750594,-9,0.570336344,0.891872298,1.44323006,0,12,9.45,0.55
46,2003,South Dakota,0.537,0.032,0,0,0.473684211,0.614457831,-9,-9,-9,0.557074764,0.56534706,0.983460739,1.649691853,0,12,10.09,0.91
46,2004,South Dakota,0.567,0.019,0,0,0.277777778,0.595744681,0.586465114,-9,-9,0.580336118,0.566482565,1.062944447,1.735889127,0,12,10.64,1.36
46,2005,South Dakota,0.504,0.044,0,0,0.117647059,0.663461538,-9,-9,-9,-9,0.5610426,1.108984284,1.654271518,0,12,11.09,1.91
46,2006,South Dakota,0.514,0.044,0,0,0.380952381,0.605769231,-9,-9,-9,-9,0.57017202,1.08710941,1.571870642,0,12,11.45,2.55
46,2007,South Dakota,0.511,0.032,0,0,0.153846154,0.526315789,-9,-9,-9,0.59391625,0.573132494,0.991723786,1.66286013,0,12,11.73,3.27
46,2008,South Dakota,0.51,0.044,0,0,0.391304348,0.584158416,-9,-9,-9,-9,0.576558974,1.009534688,1.726240983,0,12,11.91,4.09
46,2009,South Dakota,0.519,0.032,0,0,0.095238095,0.546296296,-9,-9,-9,0.603099227,0.588190071,0.984842224,1.716901436,0,12,12,5
46,2010,South Dakota,0.523,0.032,0,0,0.263157895,0.539215686,-9,-9,-9,0.588126833,0.596822961,1.004034176,1.685685394,0,12,12,6
46,2011,South Dakota,0.479,0.032,0,0,0.296296296,0.514851485,-9,-9,-9,0.51225658,0.597182926,0.862840886,1.608532001,0,12,12,7
46,2012,South Dakota,0.568,0.026,0,0,0.375,0.572649573,-9,0.650867381,0.511244071,0.622448746,0.587618013,0.801792892,1.660706043,0,12,12,8
46,2013,South Dakota,0.523,0.032,0,0,0.217391304,0.532258065,-9,-9,-9,0.673335246,0.578954428,0.637852434,1.628034077,1,12,12,9
46,2014,South Dakota,0.5,0.035,0,0,0.375,0.587155963,-9,-9,0.446328447,-9,0.566441195,0.699319431,1.680713484,1,12,12,10
46,2015,South Dakota,0.492,0.032,0,0,0.217391304,0.496062992,-9,-9,-9,0.623744006,0.556341825,0.778471593,1.76347641,1,12,12,11
46,2016,South Dakota,0.55,0.028,0,0,0.361111111,0.559055118,-9,-9,0.512110947,0.669858961,0.571343419,0.99717408,1.831573714,1,12,12,12
47,1980,Tennessee,0.573,0.031,1,0,0.690647482,0.762470309,-9,0.547401557,0.542557164,-9,0.419784856,-0.711083341,-9,0,0,0,0
47,1981,Tennessee,0.577,0.047,1,0,0.649253731,0.755148741,-9,-9,-9,-9,0.437479872,-0.596231308,-9,0,1,0,0
47,1982,Tennessee,0.599,0.036,1,0,0.666666667,0.795154185,-9,-9,0.547566976,-9,0.409495467,-0.641902972,-9,0,2,0,0
47,1983,Tennessee,0.577,0.038,1,0,0.647058824,0.785407725,-9,0.584572928,-9,-9,0.414583086,-0.587852029,-9,0,3,0,0
47,1984,Tennessee,0.585,0.036,1,0,0.590277778,0.764023211,-9,-9,0.549304445,-9,0.415130105,-0.649753759,-9,0,4,0,0
47,1985,Tennessee,0.607,0.031,1,0,0.620155039,0.789587852,-9,0.650156487,0.565088036,-9,0.417997422,-0.744725106,-9,0,5,0,0
47,1986,Tennessee,0.548,0.038,1,0,0.605839416,0.760914761,-9,0.522141436,-9,-9,0.450194351,-0.636301554,-9,0,6,0,0
47,1987,Tennessee,0.582,0.036,1,0,0.650793651,0.769547325,-9,-9,0.523551375,-9,0.437653575,-0.751258827,-9,0,7,0,0
47,1988,Tennessee,0.588,0.031,1,0,0.606557377,0.803001876,-9,0.706590372,0.462698335,-9,0.433110999,-0.616685798,-9,0,7.91,0.09,0
47,1989,Tennessee,0.584,0.031,1,0,0.606837607,0.798130841,-9,0.594772868,0.522480564,-9,0.432005914,-0.429176321,-9,0,8.73,0.27,0
47,1990,Tennessee,0.557,0.031,1,0,0.581395349,0.77480916,-9,0.540632097,0.504569092,-9,0.433908861,-0.427101296,-9,0,9.45,0.55,0
47,1991,Tennessee,0.576,0.031,1,0,0.62992126,0.781308411,-9,0.619814903,0.495874117,-9,0.440910812,-0.5948845,-9,0,10.09,0.91,0
47,1992,Tennessee,0.581,0.047,1,0,0.642201835,0.772643253,-9,-9,-9,-9,0.434114352,-0.57304949,-9,0,10.64,1.36,0
47,1993,Tennessee,0.59,0.031,1,0,0.653846154,0.782688766,-9,0.619797964,0.539144229,-9,0.411113439,-0.481837306,-9,0,11.09,1.91,0
47,1994,Tennessee,0.574,0.036,1,0,0.638655462,0.794824399,-9,-9,0.506513221,-9,0.409364405,-0.477373917,-9,0,11.45,2.55,0
47,1995,Tennessee,0.565,0.047,1,0,0.644628099,0.748214286,-9,-9,-9,-9,0.409479822,-0.248781873,-9,0,11.73,3.27,0
47,1996,Tennessee,0.518,0.031,1,0,0.525,0.761821366,-9,0.502021463,0.462427843,-9,0.400907561,-0.133410448,-9,0,11.91,4.09,0
47,1997,Tennessee,0.508,0.029,1,0,0.5,0.743455497,-9,0.556101557,-9,0.49641932,0.398918604,-0.091382959,-9,0,12,5,0
47,1998,Tennessee,0.513,0.036,1,0,0.533333333,0.732323232,-9,-9,0.439412985,-9,0.39180724,0.25883004,-9,0,12,6,0
47,1999,Tennessee,0.503,0.036,0,0,0.492857143,0.730375427,-9,0.499947102,-9,-9,0.378044834,-0.063139165,0.532855292,0,12,7,0
47,2000,Tennessee,0.489,0.026,0,0,0.493150685,0.734589041,-9,0.57904243,0.45479124,0.452773833,0.375892215,0.012832046,0.408722081,0,12,7.91,0.09
47,2001,Tennessee,0.444,0.021,0,0,0.473684211,0.721453287,0.426340769,-9,-9,-9,0.427294206,-0.0229356,0.31281777,0,12,8.73,0.27
47,2002,Tennessee,0.468,0.02,0,0,0.487951807,0.718954248,0.471494244,-9,0.3656832,-9,0.434487331,-0.132364225,0.355268699,0,12,9.45,0.55
47,2003,Tennessee,0.436,0.032,0,0,0.509090909,0.685092127,-9,-9,-9,0.418736302,0.402307687,-0.159535347,0.28634491,0,12,10.09,0.91
47,2004,Tennessee,0.472,0.018,0,0,0.527272727,0.70015949,0.475589758,-9,0.454472109,0.450878619,0.430243949,-0.062966338,0.206078137,0,12,10.64,1.36
47,2005,Tennessee,0.467,0.044,0,0,0.522012579,0.672883788,-9,-9,-9,-9,0.397469041,-0.102255534,0.13015744,0,12,11.09,1.91
47,2006,Tennessee,0.447,0.035,0,0,0.476923077,0.701030928,-9,-9,0.367372833,-9,0.45522829,-0.166226979,0.112104284,0,12,11.45,2.55
47,2007,Tennessee,0.461,0.032,0,0,0.502487562,0.690513219,-9,-9,-9,0.471954748,0.412750456,-0.083970432,0.200769647,0,12,11.73,3.27
47,2008,Tennessee,0.495,0.035,0,0,0.488789238,0.666666667,-9,-9,0.515378823,-9,0.331445903,-0.150888011,0.259433446,0,12,11.91,4.09
47,2009,Tennessee,0.421,0.032,0,0,0.35678392,0.672459893,-9,-9,-9,0.427551612,0.352820549,-0.012525414,0.370272819,0,12,12,5
47,2010,Tennessee,0.438,0.028,0,0,0.460465116,0.667582418,-9,-9,0.417631212,0.43747805,0.340459041,0.002525524,0.380523654,0,12,12,6
47,2011,Tennessee,0.491,0.032,0,0,0.475961538,0.658634538,-9,-9,-9,0.547229463,0.334522813,0.109714527,0.42649292,0,12,12,7
47,2012,Tennessee,0.478,0.026,0,0,0.463768116,0.687418936,-9,0.591108619,0.413137976,0.488663195,0.327303856,0.08378847,0.441362509,0,12,12,8
47,2013,Tennessee,0.469,0.032,0,0,0.485,0.697590361,-9,-9,-9,0.555520359,0.3185001,0.115300179,0.458761759,1,12,12,9
47,2014,Tennessee,0.427,0.035,0,0,0.502439024,0.683080808,-9,-9,0.331866593,-9,0.323674959,0.103788184,0.500170538,1,12,12,10
47,2015,Tennessee,0.416,0.032,0,0,0.3930131,0.653158522,-9,-9,-9,0.474977432,0.329902038,-0.102055092,0.751962113,1,12,12,11
47,2016,Tennessee,0.469,0.028,0,0,0.43083004,0.65967366,-9,-9,0.380948483,0.600722073,0.334626655,0.001705592,0.805555501,1,12,12,12
48,1980,Texas,0.58,0.031,0,0,0.595477387,0.751846381,-9,0.550141541,0.572335221,-9,0.286264124,0.373698543,-9,0,0,0,0
48,1981,Texas,0.586,0.047,0,0,0.641255605,0.765254846,-9,-9,-9,-9,0.284676609,0.399277035,-9,0,1,0,0
48,1982,Texas,0.613,0.036,0,0,0.662100457,0.76799441,-9,-9,0.576145432,-9,0.299773471,0.358744558,-9,0,2,0,0
48,1983,Texas,0.586,0.038,0,0,0.659388646,0.769922879,-9,0.596397698,-9,-9,0.300613717,0.387404771,-9,0,3,0,0
48,1984,Texas,0.545,0.036,0,0,0.635103926,0.709480122,-9,-9,0.485569,-9,0.288798761,0.129301974,-9,0,4,0,0
48,1985,Texas,0.506,0.031,0,0,0.579741379,0.736872146,-9,0.474267897,0.438003725,-9,0.280924667,0.227967398,-9,0,5,0,0
48,1986,Texas,0.529,0.038,0,0,0.576,0.727784027,-9,0.511292793,-9,-9,0.283943025,0.208881358,-9,0,6,0,0
48,1987,Texas,0.516,0.036,0,0,0.556603774,0.75,-9,-9,0.415601959,-9,0.291782915,0.176462553,-9,0,7,0,0
48,1988,Texas,0.541,0.031,0,0,0.586065574,0.72056338,-9,0.629231631,0.443722537,-9,0.293575677,-0.051681856,-9,0,7.91,0.09,0
48,1989,Texas,0.555,0.031,0,0,0.596452328,0.724776119,-9,0.621458747,0.485184969,-9,0.29268647,-0.114235386,-9,0,8.73,0.27,0
48,1990,Texas,0.53,0.031,0,0,0.595132743,0.755986317,-9,0.536544032,0.464416658,-9,0.283854783,-0.247935876,-9,0,9.45,0.55,0
48,1991,Texas,0.514,0.031,0,0,0.564159292,0.731775181,-9,0.591041195,0.412014872,-9,0.275991564,-0.309863989,-9,0,10.09,0.91,0
48,1992,Texas,0.522,0.047,0,0,0.543046358,0.713019391,-9,-9,-9,-9,0.281612531,-0.253819099,-9,0,10.64,1.36,0
48,1993,Texas,0.563,0.031,0,0,0.548245614,0.722099448,-9,0.640310105,0.525559243,-9,0.282834482,-0.296792065,-9,0,11.09,1.91,0
48,1994,Texas,0.517,0.036,0,0,0.574324324,0.737982039,-9,-9,0.456218062,-9,0.279223236,-0.32833709,-9,0,11.45,2.55,0
48,1995,Texas,0.488,0.047,0,0,0.49339207,0.699438202,-9,-9,-9,-9,0.279102177,-0.535953205,-9,0,11.73,3.27,0
48,1996,Texas,0.491,0.031,0,0,0.485148515,0.688840022,-9,0.492325288,0.479353225,-9,0.273383709,-0.434588209,-9,0,11.91,4.09,0
48,1997,Texas,0.494,0.029,0,0,0.46347032,0.677985948,-9,0.522227922,-9,0.547245916,0.246396327,-0.489959733,-9,0,12,5,0
48,1998,Texas,0.466,0.036,0,0,0.502380952,0.673671921,-9,-9,0.43736693,-9,0.24325623,-0.425724691,-9,0,12,6,0
48,1999,Texas,0.421,0.036,0,0,0.459657702,0.649122807,-9,0.447771342,-9,-9,0.239929816,-0.524729709,-0.236416516,0,12,7,0
